ObsID,StationName,Provider ID,Country code,StationLat,StationLon,Height,Height Units,DrainingArea.km2.Provider,Catchment Area Units,Added Date,River,Catchment,EC_Catchments,Calibration ID,DrainingArea.km2.LDD,LisfloodX,LisfloodY,RealTime,PostProcess,HasWL,HasD,Alive D,StartDate_hist_24,EndDate_hist_24,StartDate_nrt_24,EndDate_nrt_24,StartDate_hist_6,EndDate_hist_6,StartDate_nrt_6,EndDate_nrt_6,DiffDays_hist_24,DiffDays_nrt_24,DiffDays_hist_6,DiffDays_nrt_6,cal_hist_24h,cal_nrt_24h,cal_hist_6h,cal_nrt_6h,CAL_TYPE,Notes,EC_calib,Dam/Lake
630,N.Ribagorzana (MontaГ±ana),1012,ES,42.150305,0.694587,528.99,m,1068,Km2,41170.79167,Noguera Ribagorzana,Ebro,Ebro,-,1125,3552500,2162500,TRUE,TRUE,1,1,1,17077,35704,41028,43343,-,-,41028,43342.5,18627,2315,-,2314,TRUE,TRUE,FALSE,TRUE,NRT_6h,-,3,-
631,Ebro En Mendavia,1012,ES,42.41571,-2.205411,325,m,12010,Km2,41170.79167,Ebro,Ebro,Ebro,-,12025,3312500,2232500,TRUE,TRUE,1,1,1,17808,39722,41028,43343,-,-,41028,43342.5,21914,2315,-,2314,TRUE,TRUE,FALSE,TRUE,NRT_6h,-,3,-
632,Gallego En Anzanigo,1012,ES,42.404171,-0.651457,580,m,1391,Km2,41170.79167,Gallego,Ebro,Ebro,C307,1425,3442500,2202500,TRUE,TRUE,1,1,1,18173,40452,41028,43343,-,-,41028,43342.5,22279,2315,-,2314,TRUE,TRUE,FALSE,TRUE,NRT_6h,-,3,-
633,Piedra En Carenas,1012,ES,41.266454,-1.798645,640,m,1478,Km2,41170.79167,Piedra,Ebro,Ebro,C520,1500,3332500,2097500,TRUE,TRUE,1,1,1,19634,40452,41028,43343,-,-,41028,43342.5,20818,2315,-,2314,TRUE,TRUE,FALSE,TRUE,NRT_6h,-,3,-
634,Jalon En Ateca,1012,ES,41.322951,-1.800571,610,m,3619,Km2,41170.79167,Jalon,Ebro,Ebro,-,4050,3332500,2102500,TRUE,TRUE,1,1,1,19522,39722,41028,43343,-,-,41028,43342.5,20200,2315,-,2314,TRUE,TRUE,FALSE,TRUE,NRT_6h,-,3,-
635,Ebro En Palazuelos,1012,ES,42.791702,-3.343153,531.55,m,4530,Km2,41170.79167,Ebro,Ebro,Ebro,-,4500,3232500,2282500,TRUE,TRUE,1,1,1,23013,39722,41028,43343,33170,33603,41028,43342.5,16709,2315,433,2314,TRUE,TRUE,FALSE,TRUE,NRT_6h,-,3,-
636,Ebro En Asco,1012,ES,41.185938,0.569761,40,m,82245,Km2,41170.79167,Ebro,Ebro,Ebro,-,83350,3527500,2057500,FALSE,TRUE,0,0,0,30979,39722,41028,43343,-,-,41028,43342.5,8743,2315,-,2314,TRUE,TRUE,FALSE,TRUE,NRT_6h,Moved downstream of dams  Dam oscillations,3,D
638,MatarraГ±a En Nonaspe,1012,ES,41.195372,0.171587,212.01,m,1260,Km2,41170.79167,Matarranya,Ebro,Ebro,-,1150,3497500,2067500,TRUE,FALSE,1,1,1,27103,39722,41028,43343,31891,37164,41028,43342.5,12619,2315,5273,2314,TRUE,TRUE,TRUE,TRUE,NRT_6h,Manually swapped to nrt6 data because hist6 data are actually not there.,3,-
639,Alhama En Cintruenigo,1012,ES,42.079921,-1.811868,379.28,m,1120,Km2,41170.79167,Alhama,Ebro,Ebro,-,1100,3337500,2182500,TRUE,TRUE,1,1,1,27881,39722,41028,43343,29689,29694,41028,43342.5,11841,2315,5,2314,TRUE,TRUE,FALSE,TRUE,NRT_6h,-,3,-
640,R.Alcanadre En Ballobar,1012,ES,41.6204,0.195275,150,m,3390,Km2,41170.79167,Alcanadre,Ebro,Ebro,C313,3300,3497500,2117500,TRUE,TRUE,1,1,1,32613,40452,41028,43343,-,-,41028,43342.5,7839,2315,-,2314,TRUE,TRUE,FALSE,TRUE,NRT_6h,-,3,-
642,Huerva En Zaragoza,1012,ES,41.637059,-0.897818,214.07,m,1017,Km2,41170.79167,Huerva,Ebro,Ebro,-,1125,3412500,2122500,TRUE,TRUE,1,1,1,28035,39722,41028,43343,-,-,41028,43342.5,11687,2315,-,2314,TRUE,TRUE,FALSE,TRUE,NRT_6h,-,3,-
643,Arba En Tauste,1012,ES,41.912961,-1.280026,243.31,m,2193,Km2,41170.79167,Arba,Ebro,Ebro,-,2175,3392500,2167500,FALSE,TRUE,1,0,1,4751,39722,41028,43343,38390,38477,41028,43342.5,34971,2315,87,2314,TRUE,TRUE,FALSE,TRUE,NRT_6h,-,3,-
646,Jalon En Chodes,1012,ES,41.494452,-1.461174,390,m,7561,Km2,41170.79167,Jalon,Ebro,Ebro,-,8025,3357500,2117500,TRUE,TRUE,1,1,1,36609,39722,41028,43343,-,-,41028,43342.5,3113,2315,-,2314,TRUE,TRUE,FALSE,TRUE,NRT_6h,-,3,-
648,Tiron En Haro,1012,ES,42.578981,-2.877185,458,m,1239,Km2,41170.79167,Tiron,Ebro,Ebro,C314,1225,3262500,2252500,TRUE,TRUE,1,1,1,38076,39722,41028,43343,-,-,41028,43342.5,1646,2315,-,2314,TRUE,TRUE,FALSE,TRUE,NRT_6h,-,3,-
649,Aragon En Martes,1012,ES,42.591487,-0.88283,554,m,1083,Km2,41170.79167,Aragon,Ebro,Ebro,-,1100,3427500,2227500,FALSE,TRUE,1,0,1,38295,39722,41028,43343,-,-,41028,43342.5,1427,2315,-,2314,FALSE,TRUE,FALSE,TRUE,NRT_6h,-,3,-
657,Agerdomajor,1017,HU,47.7631,22.4203,-,-,1974,km2,41172.79167,Kraszna,Danube,Danube,C758,2025,5252500,2817500,FALSE,TRUE,1,0,1,28492,42736,40063,43341,42005,42736,-,-,14244,3278,731,-,TRUE,TRUE,FALSE,FALSE,HIST_24h,use after 01-1992,3,-
659,Barcs,1017,HU,45.9511,17.4416,-,-,-,-,41172.79167,Drava,Danube,Danube,-,34625,4897500,2562500,TRUE,FALSE,1,1,1,42005,42736,40063,43341,42005,42736,-,-,731,3278,731,-,FALSE,TRUE,FALSE,FALSE,NRT_24h,-,3,-
660,Bekes,1017,HU,46.7618,21.1557,-,-,-,-,41172.79167,Koros,Danube,Danube,-,9475,5172500,2692500,FALSE,FALSE,1,0,1,42006,42736,40063,43341,-,-,-,-,730,3278,-,-,FALSE,TRUE,FALSE,FALSE,NRT_24h,-,3,-
664,Budapest,1017,HU,47.4934,19.0494,-,-,-,-,41172.79167,Danube,Danube,Danube,-,184600,5002500,2752500,TRUE,FALSE,1,1,1,42005,42736,40063,43341,42005,42736,-,-,731,3278,731,-,FALSE,TRUE,FALSE,FALSE,NRT_24h,-,3,-
667,Dombori-puszta,1017,HU,46.422,18.8962,-,-,-,-,41172.79167,Danube,Danube,Danube,-,188375,5002500,2632500,TRUE,FALSE,1,1,1,42005,42736,40064,43341,42005,42736,-,-,731,3277,731,-,FALSE,TRUE,FALSE,FALSE,NRT_24h,-,3,-
670,Felsoberecki,1017,HU,48.3567,21.6916,-,-,-,-,41172.79167,Bodrog,Danube,Danube,-,11325,5182500,2872500,TRUE,FALSE,1,1,1,42005,42736,40063,43341,42005,42736,-,-,731,3278,731,-,FALSE,TRUE,FALSE,FALSE,NRT_24h,-,3,-
671,Gyoma,1017,HU,46.945,20.8436,-,-,-,-,41172.79167,Harmas-Koros,Danube,Danube,-,19800,5142500,2707500,TRUE,FALSE,1,1,1,42006,42736,40063,43341,-,-,-,-,730,3278,-,-,FALSE,TRUE,FALSE,FALSE,NRT_24h,-,3,-
673,Gyulavari duzzaszto f.,1017,HU,46.6428,21.3108,-,-,-,-,41172.79167,Crisul Alb,Danube,Danube,-,4400,5182500,2682500,TRUE,FALSE,1,1,1,-,-,40094,43341,-,-,-,-,-,3247,-,-,FALSE,TRUE,FALSE,FALSE,NRT_24h,-,3,-
674,Hatvan,1017,HU,47.67,19.68,-,-,-,-,41172.79167,Zagyva,Danube,Danube,-,1250,5047500,2777500,TRUE,FALSE,1,1,1,42006,42736,40063,43341,42005.25,42736,-,-,730,3278,730,-,FALSE,TRUE,FALSE,FALSE,NRT_24h,-,3,-
675,Hidasnemeti,1017,HU,48.4971,21.2286,-,-,-,-,41172.79167,Hornad,Danube,Danube,-,4450,5147500,2882500,TRUE,FALSE,1,1,1,42005,42736,40063,43341,42005,42736,-,-,731,3278,731,-,FALSE,TRUE,FALSE,FALSE,NRT_24h,-,3,-
677,Jasztelek,1017,HU,47.4809,19.9996,-,-,4207,km2,41172.79167,Zagyva,Danube,Danube,C031,4200,5072500,2752500,TRUE,TRUE,1,1,1,28492,42736,40063,43341,42005.5,42736,-,-,14244,3278,730,-,TRUE,TRUE,FALSE,FALSE,HIST_24h,-,3,-
678,Kiskore also,1017,HU,47.4905,20.5168,-,-,-,-,41172.79167,Tisza,Danube,Danube,-,65000,5107500,2762500,FALSE,FALSE,1,0,1,42005,42736,40063,43341,42005,42736,-,-,731,3278,731,-,FALSE,TRUE,FALSE,FALSE,NRT_24h,Moved upstream of dam,3,-
682,Korosszakal,1017,HU,47.0117,21.6084,-,-,-,-,41172.79167,Crisul Repede,Danube,Danube,-,2550,5202500,2727500,FALSE,FALSE,1,0,1,42006,42736,40063,43341,42005.25,42736,-,-,730,3278,730,-,FALSE,TRUE,FALSE,FALSE,NRT_24h,-,3,D
684,Kunszentmarton,1017,HU,46.8478,20.2728,-,-,-,-,41172.79167,Harmas-Koros,Danube,Danube,-,27000,5102500,2692500,TRUE,FALSE,1,1,1,42006,42736,40063,43341,-,-,-,-,730,3278,-,-,FALSE,TRUE,FALSE,FALSE,NRT_24h,-,3,-
685,Letenye,1017,HU,46.4195,16.6949,-,-,-,-,41172.79167,Mur,Danube,Danube,-,13325,4837500,2612500,TRUE,FALSE,1,1,1,42006,42736,40063,43341,42005.25,42736,-,-,730,3278,730,-,FALSE,TRUE,FALSE,FALSE,NRT_24h,-,3,-
690,Nogradszakal,1017,HU,48.1906,19.5296,-,-,-,-,41172.79167,Ipel,Danube,Danube,-,1875,5027500,2832500,TRUE,FALSE,1,1,1,42005,42736,40063,43341,42005,42736,-,-,731,3278,731,-,FALSE,TRUE,FALSE,FALSE,NRT_24h,-,3,-
691,Ortilos,1017,HU,46.2979,16.8857,-,-,-,-,41172.79167,Drava,Danube,Danube,-,31275,4852500,2602500,FALSE,FALSE,1,0,1,42005,42736,40063,43341,42005,42736,-,-,731,3278,731,-,FALSE,TRUE,FALSE,FALSE,NRT_24h,-,3,-
693,Pocsaj,1017,HU,47.2787,21.7946,-,-,-,-,41172.79167,Barcau,Danube,Danube,-,3450,5212500,2757500,TRUE,FALSE,1,1,1,42005,42736,40063,43341,42005,42736,-,-,731,3278,731,-,FALSE,TRUE,FALSE,FALSE,NRT_24h,-,3,-
694,Sajopuspoki,1017,HU,48.2751,20.3768,-,-,-,-,41172.79167,Sajo,Danube,Danube,-,3500,5087500,2847500,TRUE,FALSE,1,1,1,42005,42736,40063,43341,42005,42736,-,-,731,3278,731,-,FALSE,TRUE,FALSE,FALSE,NRT_24h,-,3,-
695,Sarkad,1017,HU,46.7231,21.4209,0,-,-,-,41172.79167,Crisul Negru,Danube,Danube,-,3650,5187500,2687500,TRUE,FALSE,1,1,1,42006,42736,40063,43341,42005.25,42736,-,-,730,3278,730,-,FALSE,TRUE,FALSE,FALSE,NRT_24h,Moved downstream,3,-
696,Sarvar,1017,HU,47.2467,16.9539,0,-,-,-,41172.79167,Raba,Danube,Danube,-,5575,4847500,2707500,FALSE,FALSE,1,0,1,42006,42736,40063,43341,42005.25,42736,-,-,730,3278,730,-,FALSE,TRUE,FALSE,FALSE,NRT_24h,-,3,-
706,Vasarosnameny,1017,HU,48.1258,22.3397,0,-,-,-,41172.79167,Tisza,Danube,Danube,-,30400,5232500,2857500,TRUE,FALSE,1,1,1,42005,42736,40063,43341,42005,42736,-,-,731,3278,731,-,FALSE,TRUE,FALSE,FALSE,NRT_24h,-,3,-
707,Zahony,1017,HU,48.4214,22.1721,0,-,-,-,41172.79167,Tisza,Danube,Danube,-,33350,5217500,2887500,FALSE,FALSE,0,0,0,42005,42736,40067,43341,42005,42736,-,-,731,3274,731,-,FALSE,TRUE,FALSE,FALSE,NRT_24h,-,3,-
772,GUSIN,1024,PL,51.89277778,21.25444444,91.735,mamsl,81844.16,Km2,41172.79167,Vistula,Vistula,Vistula,C548,81900,5092500,3262500,TRUE,TRUE,1,1,1,34701,42675,43181,43343,34700.25,39447.25,43180.5,43342.5,7974,162,4747,162,TRUE,FALSE,TRUE,FALSE,HIST_6h,-,3,-
773,KД�PA POLSKA,1024,PL,52.43138889,19.96333333,57.25,mamsl,168357.53,Km2,41172.79167,Vistula,Vistula,Vistula,C551,168025,4992500,3307500,TRUE,TRUE,1,1,1,34701,42675,43178,43343,34700.25,39447.25,43177.5,43342.5,7974,165,4747,165,TRUE,FALSE,TRUE,FALSE,HIST_6h,-,3,-
774,FRANKOPOL,1024,PL,52.415,22.56083333,109.593,mamsl,30636.63,Km2,41172.79167,Bug,Vistula,Vistula,C220,30175,5167500,3332500,TRUE,TRUE,1,1,1,34701,42675,43192,43343,34700.25,39447.25,43191.5,43342.5,7974,151,4747,151,TRUE,FALSE,TRUE,FALSE,HIST_6h,-,3,-
775,Bistra,1001,RO,47.863,24.1931,1020,-,1547,km2,41172.79167,Viseu,Danube,Danube,C760,1500,5377500,2852500,TRUE,TRUE,1,1,1,18265,42005,40881,43342,-,-,40881,43342,23740,2461,-,2461,TRUE,TRUE,FALSE,TRUE,NRT_6h,outlier  negative values removed with qc,3,-
776,Satu Mare,1001,RO,47.7864444,22.876,537,-,15385,km2,41172.79167,Somes,Danube,Danube,C410,14925,5277500,2827500,TRUE,TRUE,1,1,1,13882,40544,40882,43343,-,-,-,-,26662,2461,-,-,TRUE,TRUE,FALSE,FALSE,HIST_24h,-,3,-
777,Beclean,1001,RO,47.1771667,24.1511944,711,-,-,-,41172.79167,Somesul Mare,Danube,Danube,-,4375,5387500,2777500,TRUE,TRUE,1,1,1,36527,40544,40881,43343,-,-,40881,43342.5,4017,2462,-,2461,TRUE,TRUE,FALSE,TRUE,NRT_6h,-,3,-
780,Salard,1001,RO,47.2315278,22.0281667,254,-,-,-,41172.79167,Barcau,Danube,Danube,-,1675,5227500,2752500,TRUE,TRUE,1,1,1,36527,40544,40881,43343,-,-,40881,43342.5,4017,2462,-,2461,TRUE,TRUE,FALSE,TRUE,NRT_6h,-,3,-
781,Ocna Mures,1001,RO,46.3953333,23.8526944,703,-,-,-,41172.79167,Mures,Danube,Danube,C039,10000,5382500,2687500,TRUE,TRUE,1,1,1,32875,40544,40882,43343,-,-,40881.25,43334.25,7669,2461,-,2453,TRUE,TRUE,FALSE,TRUE,HIST_24h,Use untill 01-2017 better use daily data,3,-
782,Alba Iulia,1001,RO,46.0360556,23.5813611,625,-,18055,km2,41172.79167,Mures,Danube,Danube,C408,17975,5367500,2647500,TRUE,TRUE,1,1,1,18630,40544,40882,43343,-,-,-,-,21914,2461,-,-,TRUE,TRUE,FALSE,FALSE,HIST_24h,-,3,-
784,Turda,1001,RO,46.5662778,23.7844444,897,-,-,-,41172.79167,Aries,Danube,Danube,-,2650,5372500,2702500,TRUE,TRUE,1,1,1,32875,40544,40882,43343,-,-,42838.75,43342.25,7669,2461,-,503,TRUE,TRUE,FALSE,FALSE,HIST_24h,-,3,-
785,Mihalt,1001,RO,46.1716111,23.7301667,532,-,-,-,41172.79167,Tarnava Mare,Danube,Danube,-,6250,5377500,2662500,TRUE,TRUE,1,1,1,36527,40544,40882,43343,-,-,40881.25,42930.25,4017,2461,-,2049,TRUE,TRUE,FALSE,TRUE,NRT_6h,-,3,-
786,Sag,1001,RO,45.6462,21.1781,477,-,4493,km2,41172.79167,Timis,Danube,Danube,C409,6400,5192500,2567500,TRUE,TRUE,1,1,1,22283,40544,40882,43343,-,-,43025,43334.25,18261,2461,-,309,TRUE,TRUE,FALSE,FALSE,HIST_24h,-,3,-
787,Podari,1001,RO,44.2601389,23.78675,446,-,9334,km2,41172.79167,Jiu,Danube,Danube,C018,9325,5412500,2452500,TRUE,TRUE,1,1,1,18265,40544,40881,43343,-,-,40881,43270.25,22279,2462,-,2389,TRUE,TRUE,FALSE,TRUE,NRT_6h,negative values,3,-
788,Bals,1001,RO,44.3483333,24.0988889,414,-,-,-,41172.79167,Oltet,Danube,Danube,-,1950,5437500,2467500,TRUE,TRUE,1,1,1,36527,40544,40881,43343,-,-,-,-,4017,2462,-,-,TRUE,TRUE,FALSE,FALSE,HIST_24h,-,3,-
789,Alexandria,1001,RO,43.9867778,25.3188056,195,-,-,-,41172.79167,Vedea,Danube,Danube,-,3375,5542500,2447500,TRUE,TRUE,1,1,1,36527,40544,40882,43343,-,-,-,-,4017,2461,-,-,TRUE,TRUE,FALSE,FALSE,HIST_24h,-,3,-
790,Calugareni,1001,RO,44.1711667,25.9969167,130,-,-,-,41172.79167,Neajlov,Danube,Danube,-,3525,5592500,2477500,TRUE,TRUE,1,1,1,36527,40544,40881,43343,-,-,-,-,4017,2462,-,-,TRUE,TRUE,FALSE,FALSE,HIST_24h,-,3,-
791,Adancata,1001,RO,44.7558333,26.4605833,549,-,-,-,41172.79167,Prahova,Danube,Danube,-,3750,5612500,2547500,TRUE,TRUE,1,1,1,36527,40544,40881,43343,-,-,42800.75,43342.25,4017,2462,-,541,TRUE,TRUE,FALSE,FALSE,HIST_24h,-,3,-
792,Itcani,1001,RO,47.6727778,26.2346389,629,-,-,-,41172.79167,Suceava,Danube,Danube,-,2325,5527500,2862500,TRUE,TRUE,1,1,1,36527,40544,40882,43343,-,-,-,-,4017,2461,-,-,TRUE,TRUE,FALSE,FALSE,HIST_24h,-,3,-
794,Botarlau,1001,RO,45.6321944,27.3864167,554,-,-,-,41172.79167,Putna,Danube,Danube,-,2600,5662500,2662500,TRUE,TRUE,1,1,1,36527,40544,40882,43343,-,-,40881.25,43342.25,4017,2461,-,2461,TRUE,TRUE,FALSE,TRUE,NRT_6h,negative values,3,-
796,Dragesti,1001,RO,46.7236389,26.9454444,525,-,11899,km2,41172.79167,Siret,Danube,Danube,C028,11825,5602500,2772500,TRUE,TRUE,1,1,1,22648,40544,40882,43343,-,-,40881.25,43342.25,17896,2461,-,2461,TRUE,TRUE,FALSE,TRUE,NRT_6h,negative values  removed with qc,3,-
797,Radauti,1001,RO,48.2388056,26.824,529,-,9074,km2,41172.79167,Prut,Danube,Danube,C021,9175,5552500,2937500,FALSE,TRUE,1,0,1,21917,40544,40882,43343,-,-,-,-,18627,2461,-,-,TRUE,TRUE,FALSE,FALSE,HIST_24h,-,3,-
798,Bazias,1001,RO,44.8087,21.3901,-999,-,570896,km2,41172.79167,Danube,Danube,Danube,C403,568725,5222500,2477500,TRUE,FALSE,1,1,1,33240,40179,-,-,-,-,-,-,6939,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,-,3,-
799,Hoghiz,1001,RO,45.9918889,25.3010833,797,-,7225,km2,41172.79167,Olt,Danube,Danube,C404,7050,5502500,2667500,TRUE,TRUE,1,1,1,36527,40544,40882,43343,-,-,-,-,4017,2461,-,-,TRUE,TRUE,FALSE,FALSE,HIST_24h,-,3,-
800,Gurahont,1001,RO,46.2777222,22.34225,515,-,-,-,41172.79167,Crisul Alb,Danube,Danube,-,1725,5267500,2652500,TRUE,TRUE,1,1,1,36527,40544,40882,43343,-,-,42930.25,43342.5,4017,2461,-,412,TRUE,TRUE,FALSE,FALSE,HIST_24h,-,3,-
802,Lugoj,1001,RO,45.6837,21.9073,666,-,-,-,41172.79167,Timis,Danube,Danube,-,2800,5247500,2582500,TRUE,TRUE,1,1,1,36527,40544,40882,43343,-,-,40881.25,43342.5,4017,2461,-,2461,TRUE,TRUE,FALSE,TRUE,NRT_6h,negative values,3,-
803,Tupilati,1001,RO,47.0846389,26.648111,703,-,-,-,41172.79167,Moldova,Danube,Danube,-,4025,5572500,2807500,TRUE,TRUE,1,1,1,36527,40544,40882,43343,-,-,42803.75,43342.25,4017,2461,-,538,TRUE,TRUE,FALSE,FALSE,HIST_24h,-,3,-
804,Frumosu,1001,RO,47.1424722,25.8619167,1172,-,-,-,41172.79167,Bistrita,Danube,Danube,-,2850,5512500,2797500,FALSE,TRUE,0,0,0,36527,40544,40882,43343,-,-,40881.25,43342.25,4017,2461,-,2461,TRUE,TRUE,FALSE,TRUE,HIST_24h,low quality  use hist_24 instead,3,-
805,Ceatal Izmail,1001,RO,45.1802222,28.8,-999,-,807000,km2,41172.79167,Ialomita,Danube,Danube,C406,790775,5777500,2642500,FALSE,-,0,0,0,11325,39814,-,-,-,-,-,-,28489,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,-,3,-
807,Zimnicea,1001,RO,43.6301944,25.3573056,-999,-,658400,km2,41172.79167,Danube,Danube,Danube,C405,648250,5557500,2407500,FALSE,-,0,0,0,11325,40544,-,-,-,-,-,-,29219,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,-,3,-
808,Lungoci,1001,RO,45.5566111,27.5099722,-999,-,36030,km2,41172.79167,Siret,Danube,Danube,C029,36300,5677500,2657500,FALSE,-,0,0,0,19361,40544,-,-,-,-,-,-,21183,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,dams   obscillations in low flow,3,D
809,Cosereni,1001,RO,44.6969722,26.5716944,-999,-,6265,km2,41172.79167,Ialomita,Danube,Danube,C407,6325,5617500,2542500,FALSE,-,0,0,0,18265,40544,-,-,-,-,-,-,22279,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,-,3,-
811,Cornet,1001,RO,45.3851111,24.2972222,-999,-,13733,km2,41172.79167,Olt,Danube,Danube,C019,13750,5432500,2582500,FALSE,-,0,0,0,24474,40544,-,-,-,-,-,-,16070,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,dams regulated small oscillations,3,D
817,Kormend,1017,HU,47.0078,16.6184,184.15,-,-,-,41172.79167,Raba,Danube,Danube,-,4775,4822500,2677500,TRUE,FALSE,1,1,1,42006,42736,40063,43341,42005.25,42736,-,-,730,3278,730,-,FALSE,TRUE,FALSE,FALSE,NRT_24h,-,3,-
818,Korosladany hid,1017,HU,46.9531,21.0836,80.98,-,-,-,41172.79167,Crisul Repede,Danube,Danube,-,8775,5162500,2712500,FALSE,FALSE,1,0,1,42006,42736,40063,43341,-,-,-,-,730,3278,-,-,FALSE,TRUE,FALSE,FALSE,NRT_24h,-,3,-
822,Hetin,1020,RS,45.652777,20.798278,76.69,m,2271,km2,41172.79167,Stari Begej,Danube,Danube,-,2000,5162500,2567500,FALSE,TRUE,1,0,1,33240,42370,39847,43342,-,-,39846.75,43341.5,9130,3495,-,3494,TRUE,TRUE,FALSE,TRUE,NRT_6h,uncertain location,3,-
823,Gamzigrad,1020,RS,43.924319,22.173151,152.2,m,1213,km2,41172.79167,Crni Timok,Danube,Danube,-,1200,5297500,2392500,FALSE,FALSE,0,1,0,26666,42370,40527,41962,-,-,40526.5,41961.5,15704,1435,-,1435,TRUE,FALSE,FALSE,FALSE,HIST_24h,-,3,-
830,Aarschot,1022,BE,50.98765194,4.822323163,-,meter TAW,2146.42,km2,41172.79167,Demer,Scheldt,Scheldt,-,2100,3962500,3112500,TRUE,FALSE,1,1,1,41641,42736,40848,43343,41640.25,42736,40847.5,43342.5,1095,2495,1095,2495,FALSE,TRUE,FALSE,TRUE,NRT_6h,-,3,-
831,Prijepolje,1020,RS,43.381888,19.637294,443.37,m,3160,km2,41172.79167,Lim,Danube,Danube,C782,3225,5102500,2302500,TRUE,TRUE,1,1,1,28492,42370,40784,43342,-,-,40783.5,43341.5,13878,2558,-,2558,TRUE,TRUE,FALSE,TRUE,NRT_6h,-,3,-
833,L'Ill Г В Ensisheim,1021,FR,47.86688667,7.34820901,214,m,1038,km2,41172.79167,Ill,Rhine,Rhine,-,975,4122500,2747500,TRUE,FALSE,1,1,1,-,-,40840,43343,-,-,40840,43342.25,-,2503,-,2502,FALSE,TRUE,FALSE,TRUE,NRT_6h,-,3,-
834,Boretto,1016,IT,44.906332,10.558932,30,m,55183,km2,41170.79167,Po,Po,Po,C464,55525,4367500,2422500,TRUE,TRUE,1,1,1,29222,39630,41038,43343,38980.75,39630,41037.5,43342.5,10408,2305,649,2305,TRUE,TRUE,FALSE,TRUE,NRT_6h,-,3,-
836,Ladesic Draga,1031,HR,45.47944444,15.36727778,147.839,MSL,1445,km2,41172.79167,Kupa,Danube,Danube,-,1625,4742500,2502500,TRUE,TRUE,1,1,1,39816,41640,41052,43343,-,-,41051.25,43342.25,1824,2291,-,2291,TRUE,TRUE,FALSE,TRUE,NRT_6h,-,3,-
837,Kamanje,1031,HR,45.63791667,15.39252778,123.827,MSL,2047,km2,41172.79167,Kupa,Danube,Danube,-,2250,4737500,2517500,FALSE,TRUE,1,0,1,33240,41640,41052,43343,-,-,41051.25,43342.25,8400,2291,-,2291,TRUE,TRUE,FALSE,TRUE,NRT_6h,moved downstream,3,-
840,Sisinec,1031,HR,45.4485,16.07719444,94.81,MSL,7364,km2,41172.79167,Kupa,Danube,Danube,-,11550,4787500,2502500,TRUE,TRUE,1,1,1,39816,41640,41052,43343,-,-,41051.25,43342.25,1824,2291,-,2291,TRUE,TRUE,FALSE,TRUE,NRT_6h,-,3,-
841,Farkasic,1031,HR,45.48327778,16.15269444,93.82,MSL,8992,km2,41172.79167,Kupa,Danube,Danube,C454,13025,4802500,2497500,TRUE,TRUE,1,1,1,36527,41640,41052,43343,-,-,41051.25,43342.25,5113,2291,-,2291,TRUE,TRUE,FALSE,TRUE,NRT_6h,moved downstream of confluence,3,-
842,Kostajnica,1031,HR,45.22238889,16.54872222,103.196,MSL,8876,km2,41172.79167,Una,Danube,Danube,-,9000,4832500,2472500,FALSE,TRUE,1,0,1,39816,41640,41052,43343,-,-,41051.25,43342.25,1824,2291,-,2291,TRUE,TRUE,FALSE,TRUE,NRT_6h,-,3,-
845,Zagreb,1031,HR,45.7845,15.95330556,112.26,MSL,12450,km2,41172.79167,Sava,Danube,Danube,C023,12250,4787500,2537500,FALSE,TRUE,1,0,1,32875,41640,41052,43343,-,-,41051.25,43342.25,8765,2291,-,2291,TRUE,TRUE,FALSE,TRUE,NRT_6h,-,3,-
846,Rugvica,1031,HR,45.74372222,16.22827778,95.612,MSL,12730,km2,41172.79167,Sava,Danube,Danube,C459,12925,4812500,2527500,FALSE,FALSE,1,0,1,32875,41275,-,-,-,-,-,-,8400,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,-,3,-
851,Stara Gradiska,1031,HR,45.15025,17.24994444,85.467,MSL,40262,km2,41172.79167,Sava,Danube,Danube,-,43800,4882500,2477500,TRUE,TRUE,1,1,1,39816,41640,41052,43343,-,-,41051.25,43342.25,1824,2291,-,2291,TRUE,TRUE,FALSE,TRUE,NRT_6h,-,3,-
852,Davor C.S.,1031,HR,45.12802778,17.53955556,82.594,MSL,47179,km2,41172.79167,Sava,Danube,Danube,C025,45325,4907500,2472500,TRUE,TRUE,1,1,1,32875,41640,41052,43343,-,-,41051.25,43342.25,8765,2291,-,2291,TRUE,TRUE,FALSE,TRUE,NRT_6h,-,3,-
853,Slavonski Kobas,1031,HR,45.09886111,17.73783333,82.69,MSL,48744,km2,41172.79167,Sava,Danube,Danube,-,50600,4917500,2472500,FALSE,TRUE,1,1,0,39816,41640,41052,43343,-,-,41051.25,43342.25,1824,2291,-,2291,TRUE,TRUE,FALSE,TRUE,NRT_6h,-,3,-
